Date;T;DewT;rH;Phpa;vms;vmax;Tmax;Tmin;R
17/11/2015;24.8;-10.8;8.6;852.1;1.8;5.1;36.4;13.9;
18/11/2015;24.6;-8.4;10.6;852.2;1.8;4.6;35.9;13.9;
19/11/2015;24.6;-8.4;10.5;852.2;2.1;4.6;35.9;16;
20/11/2015;23.3;-8.2;11.6;851.6;2.4;4.6;36;12.3;
21/11/2015;22.3;-6.1;14.4;850.7;1.7;3.1;36;9;
22/11/2015;24.2;-5.9;13.1;;2.3;4.1;32.6;15.9;
23/11/2015;27.1;2.5;20.5;855.6;2.2;6.7;35.8;19.6;
24/11/2015;28.9;-0.1;15.3;855.2;1.9;4.1;37.5;21;
25/11/2015;29.9;-0.4;14.1;;2.2;5.7;38;19.6;
26/11/2015;27.8;-4.1;12.1;852;2.9;5.7;39.1;18.7;
27/11/2015;25.8;-7.1;10.8;851.2;2.1;4.1;37;15.2;
28/11/2015;27.1;-3.9;12.8;852.8;2.2;6.2;37.2;16;
29/11/2015;26.1;6.8;29.3;856;2.2;5.1;37.2;18.8;0.5
30/11/2015;26.7;8.1;30.7;;1.5;3.1;36.3;19.4;
01/12/2015;27.9;7.5;27.5;;1.4;2.6;35;19.6;
02/12/2015;27;8.4;31;;1.7;3.6;34.7;20;
03/12/2015;27.4;8.9;31.3;;1.9;3.6;22;;
04/12/2015;27.4;9.2;31.7;855.3;2.2;5.1;35.9;20.5;
05/12/2015;25.9;12.4;43.1;856;1.7;4.6;35.6;19.4;0.5
06/12/2015;25.6;13.2;46.4;855.3;2.3;4.1;34.1;21;0.8
07/12/2015;21.5;15.3;67.9;856;1.5;3.1;34.1;17.5;8.9
08/12/2015;21.3;15.3;68.6;;1.1;2.6;30.6;17.5;
09/12/2015;24.9;14.2;51.5;;1.8;5.1;33;20;0
10/12/2015;23.1;16.4;65.9;;1.6;4.1;31;19;
11/12/2015;22.7;15.9;65.8;;1.5;4.1;32;18;0.3
12/12/2015;19;16.5;85.4;;1.7;2.6;;;
13/12/2015;26.4;-1.2;16.3;;3;4.1;32.4;14.2;
14/12/2015;23.1;-2.7;17.8;852.3;1.6;3.6;33.5;10;
15/12/2015;24.7;-1.1;18.2;852.8;1.9;5.1;34.2;13.5;
16/12/2015;25.7;0.6;19.3;853.9;1.4;3.1;35.4;14;
17/12/2015;28.9;3.2;19.3;853.2;1.7;3.1;38;17;
18/12/2015;27.2;11.9;38.6;;1.5;3.1;37.9;21.5;
19/12/2015;29.1;10.4;31.4;;1.7;4.6;36;22.8;
20/12/2015;30.1;8.2;25.5;853.2;2.1;4.1;37.5;21.8;
21/12/2015;27.3;8.1;29.7;852.9;1.7;3.6;38.7;16.6;
22/12/2015;25.6;9.8;37;853.6;1.3;4.1;38.7;19.6;
23/12/2015;27.2;13;41.5;855.4;1.9;3.1;37.4;20;2
24/12/2015;26.4;12.6;42.3;856.6;2;4.6;34.7;19;
25/12/2015;23.7;15.2;58.9;856.3;1.4;3.1;34;20;0.5
26/12/2015;24.1;14.6;55.2;855.4;1.6;4.6;32.2;20;
27/12/2015;22.7;15.3;63.1;854.7;2.2;5.7;31.9;19.9;
28/12/2015;21.4;16.1;71.9;856.3;2.2;4.6;29.3;16.5;0.8
29/12/2015;22.6;16.8;70.1;857.5;2.5;5.7;28.6;18.5;6.1
30/12/2015;21.1;17.8;81.5;857.6;1.8;3.6;28.6;17.7;0
31/12/2015;;;;;;;;;
01/01/2016;25.3;14.6;51.3;;1.8;3.1;34.8;23;
02/01/2016;27.5;13.6;42.4;;2.1;3.6;35;22.5;
03/01/2016;28.2;15;44.5;;1.5;4.1;36;21;
04/01/2016;26.6;15.9;52;;1.4;3.6;35;19;
05/01/2016;28.6;9;29.3;;2.1;5.1;36;20;
06/01/2016;28.5;7.8;27.3;;1.8;4.1;36;21;
07/01/2016;28.1;10;32.3;;1.8;3.1;38.7;17;
08/01/2016;29.2;9.3;28.9;;1.7;3.1;38.7;22.4;
09/01/2016;27.4;11.8;38;855.1;1.7;3.6;38.3;21;
10/01/2016;25.9;14;47.9;853.9;1.1;5.7;36.1;20;0.3
11/01/2016;25.7;13.1;45.5;854.7;1.8;3.6;34.8;19.8;1
12/01/2016;26.6;4.6;24.5;853.6;1.4;2.6;36.3;15.8;0.3
13/01/2016;25.8;6.4;29;852.4;1.8;4.6;36.3;15.6;0
14/01/2016;26.2;-0.9;16.8;851.5;1.8;4.1;37.6;14.5;
15/01/2016;26;4.8;25.6;850.3;1.8;4.6;37.6;13.9;
16/01/2016;25.5;6.2;29;851.8;2.1;4.6;36.9;14.8;
17/01/2016;26;9.3;34.8;853.4;2.3;5.1;36.1;18.9;
18/01/2016;23.1;15.7;63.1;;1.5;4.1;35.6;18;
19/01/2016;20.4;18;86.2;853.9;1;5.1;31.4;18;7.1
20/01/2016;20;18;88.3;;1.2;3.1;27.9;17.8;0
21/01/2016;23.1;14.3;57.9;853.8;2;4.6;30.3;17.4;0.3
22/01/2016;22.8;8.6;40.4;853.5;1.8;4.1;30.8;14.2;
23/01/2016;23.6;7;34.4;853.9;1.3;3.1;31.2;14.4;
24/01/2016;23.9;6.9;33.6;855.1;1.5;3.1;32;13.8;
25/01/2016;23.4;7.3;35.7;854.7;1.5;3.1;32.9;12.5;
26/01/2016;23.7;7.2;34.7;855.4;1.4;3.6;33;13;
27/01/2016;23.4;6.2;32.9;;1.7;3.1;33.4;13.8;
28/01/2016;26.2;9.1;33.9;;1.4;2.6;34.3;16.7;
29/01/2016;25.3;14.1;49.8;855.9;2;5.7;32.8;19;
30/01/2016;24.4;16.3;60.8;855.8;2.1;5.1;32.8;18.8;
31/01/2016;28.1;13.7;41.3;;3.1;6.7;32;22;
01/02/2016;25.7;12.6;44;854.1;2.1;5.1;33;18.6;
02/02/2016;22.8;15.9;65.1;;0.6;2.1;30;18.7;
03/02/2016;26.5;14.9;48.9;;1.2;2.6;32;21;
04/02/2016;25.9;12.7;43.9;;1.2;2.6;36.4;17.6;
05/02/2016;28.9;12.1;35.3;;1.7;6.2;37;20;
06/02/2016;24.1;15.1;57.2;;1.7;3.6;33;19;
07/02/2016;26.6;8.9;32.7;;1.3;2.6;36;19;
08/02/2016;27.2;7.9;29.6;;1.6;3.1;36;17;
09/02/2016;28.7;5.1;22.3;;1.6;3.6;38.4;20;
10/02/2016;26.5;8.6;32.3;;1.4;3.6;38.4;17.2;
11/02/2016;27.5;3.9;22;852.3;1.5;4.1;36.5;19;
12/02/2016;29.5;3.7;19.3;852.7;2.3;4.1;37.3;17.5;
13/02/2016;26.7;3.5;22.4;852.8;1.7;4.1;37.5;16.8;
14/02/2016;26.7;3.9;23.2;852;1.5;5.1;38.1;16.7;
15/02/2016;24.6;2.3;23.4;852.5;1;3.1;38.1;14.3;
16/02/2016;23.5;10.6;44.2;854.9;1.1;3.1;37.5;19;0.5
17/02/2016;24.1;14.6;55.2;;1.1;3.6;33.7;18.3;
18/02/2016;25.4;15.2;53.2;;1.7;3.6;34;20;
19/02/2016;25.4;16;55.9;851.9;1.5;4.1;34.7;20.2;2
20/02/2016;27.1;13.9;44.4;853.1;1.1;3.1;35.5;19;0.3
21/02/2016;26.7;7.3;29.3;853.4;1.5;3.1;35.6;17.8;
22/02/2016;25.4;9.1;35.6;854.2;2.3;4.6;38.1;18;2
23/02/2016;22.6;16.5;68.4;;1.5;3.1;38.1;18.1;11.9
24/02/2016;22.9;17.9;73.2;856.2;1.4;3.6;32.3;17.9;29
25/02/2016;23.6;17.7;69.3;855.8;1.1;3.1;30.3;19.7;0.8
26/02/2016;23.7;16.6;64.4;855.5;1;2.1;32;18.5;0
27/02/2016;24.5;11.8;45;854;1.4;3.1;33.2;16;0.5
28/02/2016;26.1;12.3;42.4;854.5;1.8;5.1;34.2;20.8;
29/02/2016;23.2;15.3;61.2;;1.4;5.7;34.2;20;
01/03/2016;25.1;14.2;50.8;;1.3;3.1;32;19;
02/03/2016;24.9;14.9;53.8;;1.4;2.6;32.2;19;
03/03/2016;25;14;50.5;;1.9;3.6;30.7;20;
04/03/2016;25.5;12.8;45.2;;2.4;4.1;32;19.3;
05/03/2016;26.8;15.9;51.3;;2.7;3.6;31.9;22;
06/03/2016;22.9;19.4;80.9;;1.3;3.6;28;19;
07/03/2016;22.3;15.5;65.5;;2;4.1;29;17;
08/03/2016;23.1;12.9;52.6;;1.2;2.6;31;15;
09/03/2016;24.8;9.7;38.6;853.6;1.6;3.6;32.5;16.3;
10/03/2016;23.7;8.3;37.5;854.8;1.2;2.6;33.9;14.6;
11/03/2016;24.7;9.3;37.8;854.2;1.1;2.6;33.9;14.6;
12/03/2016;23.4;16.4;64.8;854.8;1.4;2.6;33.9;18.5;0.3
13/03/2016;21.4;17.1;76.1;855.4;1.2;5.1;32.2;17.5;19.1
14/03/2016;22.9;17;69.2;856.2;1.4;2.6;32;17.4;
15/03/2016;21.6;18.3;81.6;855.9;1.2;3.6;29.9;18.6;16
16/03/2016;20.3;18.4;89.2;855.2;0.9;2.6;28.6;17;13
17/03/2016;23.1;15.9;63.8;855.3;1;3.6;30;17.2;
18/03/2016;24.7;13.6;50.2;855.2;0.9;2.1;32.2;15.9;0.3
19/03/2016;24.9;12.3;45.3;855.1;1.1;2.6;32.2;17.5;0.3
20/03/2016;24.7;10.8;41.7;856.2;0.8;2.6;32.3;16.6;0
21/03/2016;23.8;4.2;27.9;;1.6;2.6;32.4;16;
22/03/2016;24.7;4.4;27;856;2;3.1;32.6;17;
23/03/2016;24.6;5.8;30;854.6;1.1;2.1;32.6;13.7;
24/03/2016;23.2;8.8;40;853.9;1.7;3.6;32.3;13.9;
25/03/2016;22.3;10.3;46.5;855.1;1.4;3.1;32.3;14;
26/03/2016;22.6;0.8;23.6;855.9;1.7;3.6;32.2;12.8;
27/03/2016;22.6;-0.3;21.9;855.6;1.1;3.1;32.6;10.3;
28/03/2016;23.3;0.6;22.2;855.3;1.1;2.6;33.9;11.2;
29/03/2016;24.3;0.9;21.6;856;1.2;2.6;34.1;13;
30/03/2016;24.9;4.1;26.1;856.5;1.4;3.1;34.1;16.2;
31/03/2016;26.2;3.7;23.4;855.2;1.7;2.6;34.9;19.2;
01/04/2016;24.6;6.1;30.6;;1.7;3.1;34.9;16.9;
02/04/2016;23.7;3.8;27.4;;0.9;3.1;34;14;
03/04/2016;24.2;8.1;35.9;;2;6.2;33;17;
04/04/2016;26.6;9.5;34.2;;1.7;4.1;33.2;22.8;
05/04/2016;24.2;11.8;45.9;855.4;1.3;2.6;33.7;17;
06/04/2016;24.6;13.2;49.2;854.9;2.3;5.1;31.2;18.3;
07/04/2016;24.1;14.6;55.5;856.3;2.5;4.1;31.2;18;
08/04/2016;23.4;14.7;57.9;858.4;1.5;3.6;32.1;18;
09/04/2016;23.6;14.3;56;857.1;1.1;2.1;32.4;17.5;
10/04/2016;23.4;11.9;48.4;858.1;2.2;3.6;32.4;17;
11/04/2016;22.4;8.2;40.1;859.2;2.5;4.1;30.9;16.7;
12/04/2016;22.2;6.7;36.6;859.9;2.2;4.1;29.5;14.4;
13/04/2016;23.1;6.7;34.8;858;2.2;4.6;30;15.6;
14/04/2016;23.1;5.8;32.6;857.1;2.6;4.6;30.5;16.6;
15/04/2016;23.1;3.1;27.1;858.1;2.7;4.6;30.5;17.2;
16/04/2016;23;4.3;29.6;858;2.2;5.1;30.5;15.9;
17/04/2016;25.5;6.7;30.1;858.1;1.8;3.6;32.8;21;
18/04/2016;23.9;8.9;38.5;;2.2;3.6;32.8;20;
19/04/2016;;;;;;;;;
20/04/2016;26.6;9.5;34.2;;2.7;5.7;32.9;19;
21/04/2016;23.2;7.7;37;856;1.2;2.6;32.9;16;
22/04/2016;23;5.1;31.3;;1.2;2.6;32;13;
23/04/2016;23.9;4.1;27.7;;0.8;1.5;34;15;
24/04/2016;21.3;2.8;29.5;;1.6;3.6;30;17;
25/04/2016;;;;;;;;;
26/04/2016;25.4;5.6;28.1;857.8;2.4;4.1;31.1;18;
27/04/2016;23.3;6.4;33.6;858.5;1.8;4.6;31.1;15.1;
28/04/2016;21.9;5.6;34.6;856.3;1.6;3.1;30.1;16.8;
29/04/2016;22.4;7.2;37.5;855.4;1.6;3.6;30.1;14.7;
30/04/2016;22.2;5.7;34.1;854.9;1.1;3.1;32.1;12.8;
01/05/2016;23;3.6;28.2;855.5;1.9;3.6;32.1;16;
02/05/2016;23.7;3.4;26.8;857.1;1.5;2.6;31.6;16.6;
03/05/2016;22.8;1.6;24.8;857.3;1;2.1;33.2;14.4;
04/05/2016;22.9;1.1;23.6;857.7;1.5;3.6;33.2;14;
05/05/2016;23.4;-2.6;17.6;857.9;2;3.6;31.5;16;
06/05/2016;23.3;1.8;24.4;857.1;1.2;4.1;31.8;15.7;
07/05/2016;21.4;5.2;34.8;855.6;1.1;2.6;31.8;14.8;
08/05/2016;21.1;7.4;41.1;857.2;2.2;4.1;29.8;14.3;
09/05/2016;21.2;4.9;34.5;859;1.3;3.6;29.8;14;
10/05/2016;21.2;2.9;30;;1;3.1;30.2;12.2;
11/05/2016;22.3;3.4;28.9;858;1;3.1;30.3;15.1;
12/05/2016;20.3;0.6;26.9;856.1;2.4;5.1;30.3;12;
13/05/2016;14.5;-6.2;23.3;854.4;1.1;3.1;25.5;7.4;
14/05/2016;16.4;-5.2;22.2;856;1.5;3.6;28;5;
15/05/2016;19.3;-1.1;25.3;;1.5;3.1;29;11;
16/05/2016;19.8;-2.2;22.6;;1.3;2.1;30;12;
17/05/2016;19.7;-2.4;22.3;859.4;1.3;3.1;30;11.8;
18/05/2016;19.9;-0.6;25.3;859.5;1.6;3.1;29.7;11.2;
19/05/2016;20.8;0.9;26.6;;2;3.1;28.9;13;
20/05/2016;20.1;0.7;27.4;;3;4.6;28.9;;
21/05/2016;17.8;0.8;31.7;861.8;2.7;6.2;26.9;10.7;
22/05/2016;16.3;1.4;36.7;861.4;2.5;5.7;24.8;9;
23/05/2016;17.9;-0.5;28.7;861.4;1.8;3.1;25;10;
24/05/2016;16.4;-1.1;30.3;;0.8;1.5;27.3;8.1;
25/05/2016;16.8;-4.2;23.5;859.5;1;1.5;28;7;
26/05/2016;16.8;-3.1;25.5;858.5;1.2;2.6;27.8;7;
27/05/2016;17.2;-1.3;28.4;;2.2;5.1;25.5;10.8;
28/05/2016;15.4;-0.1;34.9;861.7;2.4;5.1;25.5;8;
29/05/2016;15.2;0.8;37.4;861.1;2.5;5.7;23;8;
30/05/2016;17.1;0.2;31.8;;2;3.6;24;11.6;
31/05/2016;17.5;0.1;30.7;;1.8;3.6;26;10.7;
01/06/2016;19.1;0.2;28.1;;1.5;3.1;;12;
02/06/2016;18.8;-0.1;28.1;;1.9;4.1;;13;
03/06/2016;18.2;-1.4;26.4;;1.8;3.1;;11;
04/06/2016;17.6;-2.6;25.3;;1.3;2.6;;9;
05/06/2016;19.1;-0.1;27.5;;2;3.6;;12;
06/06/2016;20.3;4.9;36.4;;3.3;5.1;25;15.5;
07/06/2016;24.6;6.9;32.4;;4.3;6.2;27.4;20;
08/06/2016;22.2;6.2;35.5;;1.4;2.6;;19;
09/06/2016;20.9;3.6;32.1;;1.8;3.1;;13.9;
10/06/2016;18.4;2.1;33.7;859.4;1.3;2.6;28.7;11.7;
11/06/2016;19.5;0.1;27.2;860.3;1.7;2.6;27.8;10.6;
12/06/2016;18.8;1.3;30.9;861;1.4;3.1;28.1;12;
13/06/2016;18.2;-1.9;25.4;;0.7;1.5;29;9;
14/06/2016;17.9;-5.2;20.3;;0.7;1.5;29;8;
15/06/2016;18.5;-7.5;16.4;;0.9;2.1;30;7;
16/06/2016;19.4;-6.8;16.3;;1.1;2.6;29;9;
17/06/2016;18.1;-3.7;22.5;;1;2.6;28.5;11;
18/06/2016;17.7;-5.2;20.6;;1;2.6;28.5;8;
19/06/2016;16.8;-4.1;23.7;858.9;1.2;3.1;28.5;6.9;
20/06/2016;17.1;-3.3;24.7;;0.8;2.1;28;6.4;
21/06/2016;17.4;-5.3;20.7;;1.5;4.1;28;9;
22/06/2016;17.9;-4.7;21.1;861.3;2;3.6;26.6;11.1;
23/06/2016;16.7;-5;22.3;862.6;2.9;5.1;26.6;11;
24/06/2016;14.5;0.3;37.8;861.8;2.4;5.7;24.1;7.1;
25/06/2016;13.8;-0.3;37.9;860.8;2.5;4.6;21.5;7;
26/06/2016;14.3;-1.4;33.7;;2.1;4.1;22;8;
27/06/2016;15.7;-2.1;29.5;860.6;1.6;2.6;24.5;7.9;
28/06/2016;14.1;-1.8;33.4;;2;3.6;24.5;8;
29/06/2016;20.1;-0.6;25;859.3;2.2;4.1;26.7;10.6;
30/06/2016;18.4;2.6;34.8;859.1;2;4.1;26.7;12;
01/07/2016;18.4;3.6;37.3;858.8;1;2.1;27.3;9.3;
02/07/2016;19.4;1.1;29.3;;1.7;2.6;27;12;
03/07/2016;19.8;0.1;26.8;860.4;2;4.1;28.5;12.4;
04/07/2016;18.5;-0.1;28.6;;1.5;3.1;26.9;12;
05/07/2016;16.4;0.4;33.8;;1.5;3.6;26.9;11;
06/07/2016;17.7;-0.8;28.5;;1;2.1;26;10;
07/07/2016;16.8;-1.8;28;;2;4.6;24;10;
08/07/2016;15.9;-3.8;25.6;;2.4;4.6;23;8;
09/07/2016;14.9;-3.1;28.7;;2.9;5.7;23;8;
10/07/2016;14.7;-2.3;30.9;;3.2;6.2;22;9;
11/07/2016;13.4;-1.2;36.6;;2.4;4.6;21;5;
12/07/2016;13.6;0.1;39.4;;2.9;5.7;21;7;
13/07/2016;14.4;-0.9;34.9;859.1;2.4;5.1;22.3;7.5;
14/07/2016;15.1;-0.7;34.1;858;1.6;4.1;23.3;8;
15/07/2016;15.4;-0.8;33;;1.2;3.6;24.6;5.9;
16/07/2016;16.6;-1.7;28.8;;1.3;2.1;24;10;
17/07/2016;16.8;-2.2;27.1;;2.2;4.6;24;11;
18/07/2016;15.9;-3.2;26.8;;2.4;4.6;23.5;9;
19/07/2016;15.7;-3.3;26.9;;2.1;4.1;23;9;
20/07/2016;15.6;-5.6;22.8;;2;4.1;24;9;
21/07/2016;16.3;-6.2;20.8;;1.7;3.1;26;9;
22/07/2016;16.9;-8.4;16.9;;0.9;2.1;28;5;
23/07/2016;17.3;-10.6;13.9;;1.3;2.6;28.3;4.9;
24/07/2016;13.9;-10.7;17.1;;1.9;4.6;28.3;3.7;
25/07/2016;10.8;-11;20.5;;1.2;3.1;21;3;
26/07/2016;10.9;-18.5;11;855.1;1.1;3.6;23.9;-1.7;
27/07/2016;11.7;-23.4;6.8;;1.2;2.6;26;0;
28/07/2016;13.4;-16.9;10.6;;0.9;2.6;28.3;2;
29/07/2016;17.1;-8.7;16.3;;2;4.1;28.3;6.9;
30/07/2016;16.2;-10.4;15;;1.5;4.1;28.3;6;
31/07/2016;15.3;-17.8;8.7;;1;2.6;29;3;
01/08/2016;19.3;-15;8.6;;2;3.6;30;8;
02/08/2016;20.5;-6.1;16.2;;1.5;2.6;31.1;12;
03/08/2016;18.7;-5.5;18.9;;1.7;3.1;31.1;10.3;
04/08/2016;16.9;-4.2;23.4;;2;3.6;28.4;9.3;
05/08/2016;14.6;-17;9.8;861.1;1.4;3.6;28.4;3.7;
06/08/2016;16.4;-16.5;9.1;860.7;2;3.6;27.9;2.1;
07/08/2016;18.8;-10.3;12.9;860.4;2.1;4.6;27.9;10.5;
08/08/2016;19.6;-9.7;12.9;859.9;2.2;3.6;27.5;12;
09/08/2016;18.2;-11.8;12;;2.1;4.6;27.5;10.8;
10/08/2016;18.6;-3.8;21.6;860.3;2.5;5.1;27.1;11.5;
11/08/2016;16.1;0.1;33.8;;2;2.1;27.3;14.3;
12/08/2016;19.3;0.1;27.5;856.2;1.6;3.6;29.4;13.9;
13/08/2016;19.1;-1.8;24.4;855.3;1.7;3.6;29.4;8.5;
14/08/2016;18.9;-6.7;17.1;855;1.7;3.6;29.1;9.7;
15/08/2016;20.6;-4.5;18.1;856.2;1.8;3.6;31;11.4;
16/08/2016;22.5;-2.6;18.6;;1.7;4.1;30.6;14;
17/08/2016;20.8;-2.1;21.5;856.7;1.4;3.6;31;10.6;
18/08/2016;15.3;-0.9;33;;1.1;2.1;31;13;
19/08/2016;23.2;-0.1;21.4;;1.1;2.6;30;12.2;
20/08/2016;21.4;-2.1;20.7;855.6;1.4;3.6;31.5;10.7;
21/08/2016;22.5;-5.7;14.7;856;1.5;4.1;32;9.9;
22/08/2016;23.9;-6.3;12.9;858.9;2.7;4.1;29.8;12.6;
23/08/2016;20.3;-7.3;14.9;;2;2.6;32.1;16;
24/08/2016;22.6;-7.3;12.9;859.6;3;4.6;32.1;14.8;
25/08/2016;21.6;-3.9;17.8;858.9;2.9;5.1;31.6;14.5;
26/08/2016;22.1;-5.2;15.7;859.7;2.4;4.6;29.9;15.4;
27/08/2016;20.9;-7.2;14.4;859.7;2.8;6.2;29.7;12.7;
28/08/2016;20.3;-6.3;16;860.3;2.7;5.7;29;12.2;
29/08/2016;21.1;-4.8;17.2;;2.5;5.1;29;13;
30/08/2016;22;-3;18.6;857.7;2.1;5.7;31.2;16;
31/08/2016;22;-2.4;19.4;857.2;1.2;3.6;31.5;13.2;
01/09/2016;21.9;-3.7;17.8;857.2;1.1;2.6;31.5;12;
02/09/2016;21.8;-4.4;16.9;857.7;1.6;3.1;31.3;12.5;
03/09/2016;21.9;-8.1;12.6;856.9;2.8;5.1;31.2;15.9;
04/09/2016;22.3;-3.2;18;856.1;1.9;4.1;31.4;14.3;
05/09/2016;21.8;-1.7;20.7;856;1.4;3.6;32.3;11.9;
06/09/2016;22.6;3.8;29.3;855.3;1.4;3.1;32.4;12.1;
07/09/2016;23.3;1.4;23.7;855.5;1.5;3.6;33.3;12.6;
08/09/2016;22.3;-3.7;17.3;855.5;1.9;4.6;33.3;14.4;
09/09/2016;21.1;-6.9;14.6;856;1.6;4.1;31.9;10.6;
10/09/2016;23.1;-6.5;13.4;855.7;1.4;3.1;34.6;11.9;
11/09/2016;23.8;-3.6;16;854.7;1.7;3.6;35;13.9;
12/09/2016;23.9;-8.8;10.7;855.5;1.2;4.6;34.9;12.9;
13/09/2016;25.1;-2.7;15.7;854.9;1.9;3.1;35.7;17.2;
14/09/2016;25.8;-8.1;10;854.9;1.7;3.1;35.7;15.3;
15/09/2016;21;-12.3;9.6;854.2;1.7;3.6;35.1;14;
16/09/2016;17.7;-13.1;11.1;854.5;2.6;6.2;32.6;8.2;
17/09/2016;17.8;-9.6;14.5;856.6;1.9;3.6;29;6.2;
18/09/2016;19.8;-7.6;15;858.1;2.5;4.6;29.3;11;
19/09/2016;22.2;-12.8;8.6;858.4;1.8;4.6;33;13;
20/09/2016;23.9;-8.8;10.6;857.1;1.4;3.1;34.3;12.9;
21/09/2016;25.3;-7.4;10.9;856.4;2;4.1;35;12.5;
22/09/2016;24.4;-12.4;7.8;856;1.5;3.6;34.9;11.7;
23/09/2016;22;-12.1;9.2;855.3;1.8;4.1;36.1;13.4;
24/09/2016;25.8;-6.7;11.1;854.2;1.5;3.6;36.1;14.2;
25/09/2016;26;-2.8;14.8;853;2;4.1;35.3;17.3;
26/09/2016;23.4;2.6;25.5;853;1.8;4.1;35.2;17;
27/09/2016;20.1;-2.8;21.2;854.6;1.1;4.1;32.8;12;
28/09/2016;22.2;-9.3;11.3;855.8;2;4.1;34;9.9;
29/09/2016;24.1;-8.4;10.9;856.4;1.7;3.6;34.2;14.3;
30/09/2016;26.2;-6.3;11.2;854.7;1.9;3.6;36.1;15.1;
01/10/2016;25.9;-6.4;11.4;851.8;1.9;3.6;36.4;16.9;
02/10/2016;25.3;-9.2;9.5;853;2.6;5.1;36.4;17.9;
03/10/2016;24.9;-13.8;6.7;855;2.9;7.2;34.2;18;
04/10/2016;26.3;-8.4;9.5;855.1;1.7;4.6;35.4;16.3;
05/10/2016;26.3;-2.7;14.7;853.8;1.7;3.1;35.4;14.9;
06/10/2016;26;-3.9;13.7;852.2;1.8;4.1;36;15.4;
07/10/2016;23.9;-1.5;18.5;853.3;1.5;4.6;31.7;18;
08/10/2016;23.8;-3.4;16.1;853.7;2.2;5.7;33.1;13.8;
09/10/2016;24.1;-7.9;11.3;854.9;1.7;3.1;34.1;12.8;
10/10/2016;25.8;-8.2;10;855.6;1.7;3.6;35.8;15.9;
11/10/2016;26.9;-5.3;11.6;855.8;1.8;4.6;37.6;13.5;
12/10/2016;30.4;-5.6;9.3;856.2;2.1;4.1;38.2;21.4;
13/10/2016;29.4;-2.6;12.4;855.2;2.4;4.6;38.2;22;
14/10/2016;30.6;-0.4;13.5;854.4;2;4.6;39;19.6;
15/10/2016;29.9;0.7;15.2;852.9;2.6;5.1;38.9;19;
16/10/2016;27;3.1;21.4;852.8;1.9;4.1;37.5;16.5;
17/10/2016;27.3;1.9;19.4;852.7;2.2;4.6;37.5;19.4;
18/10/2016;27.6;-0.8;15.7;852.9;2.1;3.6;37.2;19.7;
19/10/2016;27.3;-1.1;15.5;853.5;2.2;4.6;37.1;19;
20/10/2016;26.8;-4.1;12.8;854.5;2.1;5.1;37.1;16.9;
21/10/2016;27.7;-5.9;10.7;854.4;2.1;5.1;37.8;18;
22/10/2016;27.7;-6.8;9.9;854.5;1.8;4.1;37.9;17.7;
23/10/2016;28;-4.8;11.4;854.1;1.7;4.6;38.2;17.6;
24/10/2016;29.1;-3.7;11.6;852.5;2.1;4.1;38.2;17.5;
25/10/2016;28.3;-1.2;14.5;;2.4;4.1;39;20;
26/10/2016;32.1;-2.1;11;;1.4;2.1;37.4;15.9;
27/10/2016;28.2;9.1;30.2;853.2;2.8;5.7;36.7;19.3;9.9
28/10/2016;26.2;10.2;36.7;854.7;2;5.7;36.7;18.9;0.3
29/10/2016;28.9;4.6;21.3;854.2;2.1;4.1;36.8;21;
30/10/2016;27.2;6.9;27.6;852.9;1.7;5.7;37.5;17.8;
31/10/2016;27.9;3.6;21;853.1;1.8;4.6;38.5;16.8;
01/11/2016;27.1;1.6;19.1;853.5;1.5;4.1;38.8;16;
02/11/2016;25.9;6.6;29;853.2;2.2;6.7;38.8;20;0.5
03/11/2016;24.3;10.6;42;855.6;1.4;2.6;37.1;18.7;1
04/11/2016;24.3;12.4;47.4;857.4;1.8;3.6;34.9;18;0
05/11/2016;22.9;13.7;56.3;857.6;2;3.6;34.9;16.8;2
06/11/2016;23.4;13.8;54.6;855.6;1.5;5.1;32.6;18.6;0.3
07/11/2016;22.3;14;59.4;856.7;2.1;4.1;32.6;18;5.1
08/11/2016;24.3;13.5;51;856.4;0.9;2.6;32.7;15.7;5.1
09/11/2016;28.1;10.9;34.4;854.8;1.7;4.6;35.3;18.7;0
10/11/2016;25.2;12;43.8;855.6;1.8;3.6;35.3;18.8;
11/11/2016;;;;;;;;;
12/11/2016;25.8;-0.8;17.3;;1.8;4.1;36;14;
13/11/2016;24.9;-4;14.4;852.1;2.4;4.1;35.6;16;
14/11/2016;27.7;-0.3;16.2;853.2;2.4;4.6;36.7;15.7;
15/11/2016;26.4;7.8;30.8;853.7;2;4.6;36.7;19.9;
16/11/2016;26.8;9;32.6;853.3;1.7;3.1;35.4;20.6;
17/11/2016;30.2;0.2;14.4;852.7;2.4;5.7;36.7;18.2;
18/11/2016;28.7;-2.3;13.1;852.8;1.8;3.6;37.7;17.9;
19/11/2016;27.1;7;28;852.2;2.2;4.1;37.7;20.4;
20/11/2016;25.4;9.8;37.2;852.1;1.8;6.2;36.8;19.5;2
21/11/2016;24;11.6;45.8;853.4;2.2;5.7;36.8;16.9;
22/11/2016;20.6;15.4;72.3;855.6;1.8;3.6;34.3;17;3.1
23/11/2016;24.8;13.8;50.6;856.3;1.4;3.6;32;16.5;26.9
24/11/2016;20.1;11.3;57;;0.6;1;31.9;19;0
25/11/2016;;;;;;;;;
